;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
16947;WILSONS XXX MINTS;14;32201.81;5 701;9360.54;0.37;33.43;766.08;192;190.00;0.38;28.52;972.36;244;240.41;0.40;28.43;844.73;205;205.91;0.43;28.03;925.78;221;224.06;0.56;27.83;603.36;144;146.72;0.30;27.96;523.33;125;130.36;0.27;28.65;564.39;135;139.41;0.30;28.41;481.01;115;115.96;0.23;27.72;377.10;90;91.32;0.22;27.85;342.32;82;82.11;0.14;27.58;262.58;55;83.75;0.17;36.68;273.70;55;93.42;0.19;39.25;433.13;87;129.84;0.22;34.47;499.63;97;129.66;0.21;29.84;466.32;78;159.44;0.30;39.32;393.84;66;134.27;0.27;39.21;573.84;96;196.15;0.38;39.31;227.62;38;78.06;0.15;39.44;191.68;32;65.73;0.12;39.44;335.14;56;114.77;0.19;39.38;544.79;91;186.66;0.34;39.40;682.56;114;235.58;0.35;39.69;520.83;87;178.63;0.32;39.44;747.25;125;250.99;0.45;38.63;610.98;102;191.94;0.25;36.13;681.36;114;213.22;0.36;35.99;640.93;107;201.35;0.39;36.13;509.15;85;150.08;0.29;33.90;299.50;50;84.21;0.17;32.34;970.38;162;272.86;0.46;32.34;514.24;86;144.45;0.25;32.30;697.83;117;194.45;0.35;32.05;401.33;67;112.85;0.26;32.34;561.56;94;157.02;0.29;32.16;485.19;81;136.43;0.27;32.34;545.09;91;136.99;0.26;28.90;1100.36;184;271.86;0.43;28.41;1186.31;199;290.72;0.49;28.18;657.70;110;164.84;0.37;28.82;908.20;150;233.63;0.48;29.58;921.28;132;309.69;0.73;38.66;1116.65;160;362.94;0.74;37.38;1123.29;161;350.37;0.87;35.87;1319.01;189;413.57;0.92;36.06;828.66;119;257.78;0.59;35.77;970.21;139;301.03;0.58;35.68;1013.20;145;314.99;0.66;35.75;684.32;98;213.00;0.49;35.79;901.71;129;277.09;0.52;35.34
16958;BEACON TV BAR CHOCOLATE;14;24194.74;1 942;6237.31;0.24;29.65;98.91;9;27.75;0.06;32.27;142.32;13;39.56;0.07;31.96;115.90;10;30.18;0.06;29.95;609.69;51;163.56;0.41;30.85;875.27;73;236.86;0.48;31.12;983.18;82;270.82;0.57;31.68;1318.90;110;367.23;0.78;32.02;1221.78;102;329.21;0.66;30.99;1546.71;129;417.67;0.99;31.05;503.58;42;135.99;0.24;31.05;850.69;71;229.36;0.48;31.01;1185.21;99;318.98;0.67;30.95;315.73;27;90.35;0.15;32.91;890.19;81;224.72;0.36;29.03;603.90;55;129.77;0.25;24.71;450.59;41;141.46;0.28;36.10;802.27;73;229.44;0.44;32.89;483.56;44;124.36;0.25;29.58;426.62;38;118.59;0.21;31.97;773.44;61;240.18;0.41;35.71;337.74;26;93.71;0.17;31.91;389.70;30;109.43;0.16;32.29;389.70;30;108.36;0.20;31.98;415.68;32;107.36;0.19;29.70;324.75;25;81.53;0.11;28.87;337.74;26;84.79;0.14;28.87;128.60;10;31.48;0.06;28.15;448.67;33;116.67;0.23;29.90;363.74;26;97.08;0.20;30.69;419.70;30;112.01;0.19;30.69;559.60;40;149.85;0.26;30.80;475.66;34;126.95;0.23;30.69;293.79;21;78.41;0.18;30.69;181.87;13;48.54;0.09;30.69;503.64;36;134.41;0.26;30.69;27.98;2;7.47;0.01;30.69;0.00;0;0.00;0.00;0.00;363.74;26;101.39;0.17;32.05;293.79;21;70.33;0.16;27.53;419.70;30;99.28;0.20;27.20;55.96;4;13.18;0.03;27.09;307.78;22;67.69;0.14;25.29;461.67;33;87.35;0.22;21.76;649.83;47;118.60;0.26;20.99;344.15;25;61.26;0.14;20.47;370.73;27;64.35;0.12;19.96;453.27;33;78.78;0.16;19.99;511.34;37;91.24;0.21;20.52;165.78;12;29.77;0.06;20.65
16962;BEACON NOSH CHOCOLATE BAR;14;95416.67;7 314;28433.08;1.11;34.27;1845.77;168;599.39;1.21;37.34;1824.34;166;579.79;0.97;36.55;1277.55;110;390.18;0.81;35.12;1830.27;153;572.93;1.44;36.00;1702.58;142;536.32;1.09;36.23;2168.39;181;690.25;1.46;36.61;0.00;0;0.00;0.00;0.00;1642.03;137;1154.89;2.30;80.88;755.37;63;237.41;0.56;36.14;959.20;80;301.48;0.53;36.14;0.00;0;0.00;0.00;0.00;491.59;41;154.51;0.32;36.14;3250.08;277;1084.69;1.80;38.38;1714.44;156;559.60;0.90;37.54;1318.25;120;347.39;0.66;30.31;867.11;79;315.66;0.63;41.86;1318.80;120;480.94;0.92;41.94;439.60;40;115.96;0.23;30.33;1693.82;148;526.51;0.94;35.75;2994.01;239;1085.09;1.84;41.68;2384.31;184;762.55;1.37;36.78;1685.45;130;543.59;0.82;37.09;1725.72;133;555.95;1.01;37.05;1544.51;119;468.09;0.84;34.85;1311.99;101;389.28;0.51;34.12;1684.80;130;497.66;0.85;33.97;2181.67;168;646.95;1.27;34.10;2029.88;152;612.33;1.18;34.69;615.56;44;191.67;0.39;35.81;1161.17;83;361.56;0.61;35.81;794.63;57;246.33;0.43;35.65;1804.71;129;561.94;1.03;35.81;1776.73;127;553.23;1.30;35.81;1843.88;132;572.57;1.06;35.71;2599.34;186;807.80;1.58;35.74;1649.42;118;512.80;0.96;35.75;1551.49;111;508.61;0.80;37.70;2611.93;187;800.48;1.35;35.24;1743.85;125;497.64;1.12;32.82;2488.12;178;706.40;1.45;32.65;3454.13;247;980.70;2.30;32.65;5101.45;365;1336.87;2.73;30.14;3698.95;265;871.18;2.17;27.08;3618.51;259;867.85;1.93;27.58;3717.14;266;886.25;2.03;27.42;2850.47;204;673.07;1.29;27.15;3395.37;243;801.70;1.67;27.15;3504.49;251;825.87;1.91;27.10;2793.80;200;659.19;1.24;27.13
16992;BEACON SLAB DARK TURK DEL;14;45161.94;2 611;9380.25;0.37;23.89;1176.86;74;286.59;0.58;28.00;1626.97;103;389.26;0.65;27.51;1265.38;77;351.92;0.73;31.98;919.59;69;115.44;0.29;14.44;713.58;42;238.81;0.49;38.49;2063.05;166;210.16;0.44;11.71;67.96;4;15.08;0.03;25.51;739.91;44;159.20;0.32;24.74;0.00;0;0.00;0.00;0.00;509.70;30;131.48;0.23;29.66;590.40;35;149.70;0.31;29.16;507.15;30;129.26;0.27;29.31;1012.41;59;255.80;0.43;29.06;660.23;37;168.00;0.27;29.26;681.82;38;229.16;0.43;38.65;1427.92;115;15.43;0.03;1.24;2264.76;162;302.52;0.58;15.36;968.07;77;93.97;0.19;11.16;733.19;50;127.54;0.23;20.00;1343.29;71;386.04;0.65;33.05;1272.36;64;346.05;0.62;31.28;1237.38;62;317.85;0.48;29.54;1076.46;54;273.15;0.50;29.18;1069.28;57;222.16;0.40;23.89;940.29;41;327.14;0.43;40.01;206.91;9;63.14;0.11;35.09;1117.31;49;345.40;0.68;35.55;1033.40;45;355.17;0.69;39.52;1306.81;77;221.00;0.45;19.45;1735.72;106;246.19;0.42;16.31;735.68;32;258.40;0.45;40.39;362.09;16;124.20;0.23;39.45;572.45;25;154.74;0.36;31.09;528.77;23;144.20;0.27;31.36;0.00;0;0.00;0.00;0.00;482.79;21;131.66;0.25;31.36;482.79;21;153.45;0.24;36.55;469.56;24;116.91;0.20;28.63;687.40;30;224.87;0.51;37.62;1595.71;99;208.66;0.43;15.04;975.51;49;176.93;0.42;20.86;934.53;47;252.57;0.52;31.08;2034.40;115;238.91;0.60;13.50;2317.44;131;259.00;0.58;12.85;291.99;18;6.91;0.02;2.72;499.77;23;98.59;0.19;22.69;525.56;24;106.41;0.22;23.28;531.75;25;97.18;0.22;21.02;865.59;41;154.04;0.29;20.47
16993;BEACON SLAB HAZEL HEAVEN;14;38540.71;2 231;8412.86;0.33;25.10;878.65;55;216.45;0.44;28.33;622.01;39;152.58;0.26;28.21;641.81;39;178.91;0.37;32.06;1361.14;108;106.16;0.27;8.97;764.55;45;233.47;0.48;35.12;803.98;72;11.02;0.02;1.58;339.80;20;89.42;0.19;30.26;457.88;27;101.03;0.20;25.38;823.16;49;206.62;0.49;28.87;1148.52;68;292.10;0.51;29.25;741.61;44;187.66;0.39;29.10;842.70;50;213.22;0.45;29.10;830.71;49;202.92;0.34;28.09;933.68;52;241.89;0.39;29.79;611.66;34;206.44;0.39;38.81;1901.75;146;143.79;0.29;8.69;2011.96;146;234.25;0.45;13.39;1920.57;138;337.40;0.67;20.20;1842.23;112;409.02;0.73;25.53;982.58;52;273.93;0.46;32.06;937.53;47;266.63;0.48;32.71;1077.46;54;275.00;0.41;29.35;658.67;33;166.75;0.30;29.11;654.65;35;128.14;0.23;22.51;847.18;37;279.61;0.37;37.96;482.79;21;135.92;0.23;32.38;528.77;23;166.13;0.33;36.13;597.74;26;229.72;0.44;44.20;309.78;17;68.44;0.14;25.41;825.48;45;181.58;0.31;25.30;413.82;18;145.35;0.26;40.39;482.79;21;241.07;0.44;57.42;252.89;11;96.41;0.23;43.84;1057.54;46;288.40;0.53;31.36;550.61;24;149.47;0.29;31.22;686.25;30;185.09;0.35;31.02;459.80;20;139.84;0.22;34.97;408.75;22;93.28;0.16;26.25;505.78;22;164.73;0.37;37.46;586.96;37;69.89;0.14;13.69;477.76;24;88.17;0.21;21.22;479.76;24;131.19;0.27;31.45;852.74;48;105.20;0.26;14.19;1201.75;69;119.41;0.27;11.43;506.77;26;63.51;0.15;14.41;687.67;33;115.90;0.22;19.38;701.48;32;142.52;0.30;23.36;427.80;20;79.83;0.18;21.46;418.79;21;57.39;0.11;15.76
16994;BEACON SLAB FOREST FRUIT;14;26990.67;1 625;5428.59;0.21;23.13;556.45;35;135.40;0.27;27.98;634.80;40;153.75;0.26;27.85;410.75;25;110.43;0.23;30.92;991.61;77;92.05;0.23;10.68;1387.23;82;402.89;0.82;33.40;1112.98;92;73.92;0.16;7.64;407.76;24;106.74;0.23;30.10;270.99;16;61.41;0.12;26.06;651.56;39;161.31;0.38;28.47;322.81;19;83.27;0.15;29.66;368.68;22;91.98;0.19;28.69;423.05;25;108.09;0.23;29.38;409.26;24;99.85;0.17;28.06;428.16;24;107.96;0.17;29.00;267.15;15;88.73;0.17;38.20;995.96;81;-0.13;-0.00;-0.02;1085.83;82;86.00;0.16;9.11;1061.30;81;128.04;0.25;13.87;666.87;49;88.17;0.16;15.21;650.75;35;166.18;0.28;29.37;399.80;20;101.59;0.18;29.22;439.78;22;112.73;0.17;29.48;219.89;11;56.24;0.10;29.41;213.89;11;44.95;0.08;24.17;367.84;16;132.69;0.17;41.48;342.55;15;89.67;0.15;30.10;342.55;15;103.93;0.20;34.89;321.86;14;110.85;0.21;39.61;587.94;36;83.91;0.17;16.41;1055.90;69;95.95;0.16;10.45;252.89;11;88.83;0.16;40.39;344.85;15;108.49;0.20;36.18;205.76;9;165.20;0.39;92.33;229.90;10;199.91;0.37;100.00;45.98;2;39.98;0.08;100.00;275.88;12;239.90;0.45;100.00;413.82;18;193.02;0.30;53.64;562.84;29;143.85;0.24;29.39;321.86;14;109.54;0.25;39.14;1432.64;87;184.19;0.38;14.79;574.71;29;104.08;0.24;20.83;458.83;25;93.28;0.19;23.38;1209.77;73;101.58;0.25;9.66;886.86;52;68.22;0.15;8.85;815.88;48;46.39;0.11;6.54;357.82;18;48.20;0.09;15.49;307.86;14;63.19;0.13;23.60;437.80;20;88.82;0.21;23.33;458.77;23;63.38;0.12;15.89
17002;BEACON SLAB MINT MAGIC;14;26541.85;1 669;4726.00;0.18;20.48;95.94;6;23.69;0.05;28.39;159.90;10;39.48;0.07;28.39;500.69;31;128.04;0.27;29.41;944.21;75;70.26;0.18;8.56;1051.68;62;324.02;0.66;35.43;1570.93;139;28.36;0.06;2.08;237.86;14;60.66;0.13;29.33;388.22;23;87.54;0.17;25.93;506.30;30;128.52;0.30;29.19;525.84;31;135.12;0.24;29.55;440.89;26;113.21;0.24;29.53;728.87;43;186.97;0.39;29.50;485.02;28;122.33;0.20;29.01;735.79;41;190.53;0.31;29.78;431.76;24;139.95;0.26;37.28;2104.93;167;73.30;0.15;4.00;1348.85;100;125.14;0.24;10.67;2415.99;165;507.01;1.01;24.13;1365.67;89;261.05;0.46;21.98;539.71;29;138.29;0.23;29.47;219.89;11;55.87;0.10;29.22;1118.44;56;287.75;0.43;29.59;138.93;7;34.81;0.06;28.81;409.64;21;85.58;0.15;24.03;458.65;20;136.58;0.18;34.24;90.81;4;26.57;0.05;33.65;114.95;5;36.36;0.07;36.38;114.95;5;37.63;0.07;37.65;45.00;3;3.38;0.01;8.64;788.87;48;113.99;0.19;16.62;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;182.77;8;158.93;0.30;100.00;320.71;14;147.80;0.23;53.00;194.83;12;26.42;0.04;15.60;137.94;6;45.60;0.10;38.02;825.98;54;74.76;0.15;10.41;197.90;10;35.69;0.08;20.74;270.87;14;67.93;0.14;28.84;771.78;44;83.76;0.21;12.48;962.87;57;66.73;0.15;7.97;1220.78;71;82.87;0.19;7.81;533.74;26;84.31;0.16;18.16;350.74;16;71.26;0.15;23.36;211.90;10;38.62;0.09;20.96;279.86;14;39.28;0.07;16.14
17013;MAYNARDS WINE BLACKCURRAN;14;31095.76;2 729;7931.36;0.31;29.33;906.59;91;228.99;0.46;29.05;938.56;94;238.35;0.40;29.20;1367.13;137;323.03;0.67;27.17;1215.28;122;269.35;0.67;25.49;937.56;94;209.16;0.43;25.65;29.97;3;13.28;0.03;50.96;514.98;52;112.19;0.24;25.05;569.43;57;127.27;0.25;25.70;919.08;92;205.41;0.49;25.70;908.59;91;202.75;0.36;25.66;886.61;89;196.54;0.41;25.49;759.24;76;169.69;0.35;25.70;1062.97;103;243.13;0.40;26.30;1064.93;97;272.06;0.44;29.38;626.43;57;158.44;0.30;29.09;527.52;48;133.42;0.27;29.09;536.31;49;134.29;0.26;28.80;362.67;33;91.73;0.18;29.09;758.31;69;191.79;0.34;29.09;548.40;50;138.02;0.23;28.94;431.62;38;109.26;0.20;29.11;479.60;40;128.29;0.19;30.76;501.78;42;133.00;0.24;30.48;575.52;48;145.72;0.26;29.12;275.77;23;67.18;0.09;28.01;304.15;25;76.85;0.13;29.06;389.70;30;113.71;0.22;33.56;25.98;2;7.14;0.01;31.60;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;155.23;12;39.61;0.07;29.34;310.46;24;79.21;0.19;29.34;427.37;33;109.34;0.20;29.42;427.37;33;109.34;0.21;29.42;311.76;24;80.34;0.15;29.64;649.50;50;167.38;0.26;29.64;946.97;73;243.24;0.41;29.54;1140.52;88;294.49;0.66;29.69;1062.58;82;273.89;0.56;29.64;1089.21;84;279.50;0.66;29.51;699.51;54;179.07;0.37;29.44;674.83;52;193.72;0.48;33.01;805.38;62;245.52;0.55;35.06;855.39;66;258.74;0.59;34.79;831.36;64;250.62;0.48;34.67;1000.23;77;301.53;0.63;34.67;467.64;36;141.05;0.33;34.69;815.77;63;244.74;0.46;34.50
17449;MENTOS SPEARMINT;14;26654.30;2 175;7613.78;0.30;32.85;274.75;25;77.28;0.16;32.35;428.61;39;120.56;0.20;32.35;647.86;59;181.91;0.38;32.29;403.33;37;111.51;0.28;31.79;514.33;47;143.38;0.29;32.06;602.25;55;168.11;0.35;32.10;670.39;61;188.57;0.40;32.35;548.95;50;154.09;0.31;32.28;625.33;57;175.25;0.41;32.23;373.66;34;105.10;0.19;32.35;197.82;18;55.64;0.12;32.35;526.42;48;147.43;0.31;32.21;296.73;27;75.71;0.13;29.34;346.71;29;104.62;0.17;34.70;431.64;36;130.96;0.25;34.89;479.00;40;144.98;0.29;34.81;371.69;31;112.77;0.22;34.89;359.70;30;109.13;0.22;34.89;503.58;42;152.78;0.27;34.89;850.69;71;257.75;0.44;34.84;574.32;48;173.56;0.31;34.75;467.61;39;141.87;0.21;34.89;0.00;0;0.00;0.00;0.00;419.65;35;127.32;0.23;34.89;525.76;44;158.49;0.21;34.67;504.96;39;142.85;0.24;32.53;635.86;49;179.68;0.35;32.50;557.92;43;157.61;0.30;32.49;740.43;57;209.67;0.42;32.57;246.16;19;69.33;0.12;32.39;402.04;31;113.47;0.20;32.46;284.48;22;79.80;0.15;32.26;622.22;48;175.44;0.41;32.42;466.34;36;131.29;0.24;32.38;648.85;50;183.36;0.36;32.50;750.82;58;211.09;0.39;32.33;753.42;58;213.35;0.33;32.57;77.94;6;22.07;0.04;32.57;505.96;39;142.89;0.32;32.48;830.06;64;234.29;0.48;32.46;1011.92;78;285.79;0.67;32.48;908.00;70;256.36;0.52;32.47;1035.95;80;291.45;0.73;32.35;894.36;69;252.12;0.56;32.42;935.28;72;264.85;0.61;32.57;765.11;59;215.90;0.41;32.45;467.64;36;132.42;0.28;32.57;662.49;51;187.60;0.43;32.57;505.31;39;142.33;0.27;32.39
17450;MENTOS STRAWBERRY;14;32559.52;2 669;9317.78;0.36;32.91;514.33;47;143.38;0.29;32.06;560.49;51;157.66;0.26;32.35;593.46;54;166.93;0.35;32.35;634.68;58;176.91;0.44;32.06;351.68;32;98.92;0.20;32.35;559.94;51;157.18;0.33;32.28;703.36;64;197.84;0.42;32.35;768.75;70;215.91;0.43;32.30;406.63;37;114.38;0.27;32.35;813.26;74;228.76;0.40;32.35;724.79;66;203.55;0.42;32.30;845.68;77;237.55;0.50;32.30;603.35;55;151.93;0.25;28.96;610.49;51;184.65;0.30;34.78;515.57;43;156.42;0.30;34.89;371.69;31;112.77;0.23;34.89;586.31;49;177.20;0.34;34.76;515.57;43;156.42;0.31;34.89;683.43;57;207.35;0.37;34.89;971.19;81;294.65;0.50;34.89;887.26;74;269.19;0.48;34.89;958.00;80;289.97;0.44;34.81;287.76;24;87.30;0.16;34.89;323.73;27;98.22;0.18;34.89;586.91;49;177.72;0.23;34.82;609.23;47;171.76;0.29;32.42;844.35;65;239.10;0.47;32.57;974.25;75;275.88;0.53;32.57;712.50;55;200.62;0.40;32.38;661.84;51;187.04;0.32;32.50;841.75;65;236.84;0.42;32.36;727.44;56;205.99;0.38;32.57;830.06;64;234.29;0.55;32.46;674.18;52;190.15;0.35;32.44;363.72;28;103.00;0.20;32.57;1090.51;84;308.43;0.58;32.53;1038.55;80;293.71;0.46;32.52;12.99;1;3.68;0.01;32.57;701.46;54;198.64;0.45;32.57;1037.25;80;292.58;0.60;32.44;830.71;64;234.86;0.55;32.51;675.48;52;191.28;0.39;32.57;818.37;63;231.74;0.58;32.57;1063.88;82;300.50;0.67;32.48;25.98;2;7.36;0.02;32.57;622.87;48;176.00;0.34;32.49;363.72;28;103.00;0.21;32.57;479.98;37;135.54;0.31;32.47;1180.14;91;333.04;0.63;32.45
17513;MENTOS FRUIT;14;35013.19;2 881;10038.62;0.39;32.97;670.39;61;188.57;0.38;32.35;439.05;40;123.17;0.21;32.26;592.91;54;166.45;0.35;32.28;647.86;59;181.91;0.46;32.29;307.17;28;86.08;0.18;32.23;450.59;41;126.74;0.27;32.35;725.34;66;204.03;0.43;32.35;1295.72;118;363.82;0.73;32.29;219.25;20;61.35;0.14;32.18;956.13;87;268.94;0.47;32.35;636.87;58;178.82;0.37;32.29;923.16;84;259.67;0.54;32.35;975.91;89;246.06;0.41;29.00;683.43;57;207.35;0.33;34.89;563.53;47;170.97;0.32;34.89;1030.54;86;312.32;0.63;34.85;1006.56;84;305.04;0.58;34.85;575.52;48;174.61;0.35;34.89;884.86;74;267.10;0.48;34.71;910.64;76;275.94;0.47;34.85;959.20;80;291.01;0.52;34.89;1148.64;96;347.13;0.52;34.75;0.00;0;0.00;0.00;0.00;599.50;50;181.88;0.33;34.89;826.71;69;250.48;0.33;34.84;1267.12;98;357.02;0.61;32.40;882.67;68;249.57;0.49;32.52;1091.16;84;308.99;0.60;32.57;441.66;34;125.07;0.25;32.57;766.41;59;217.03;0.37;32.57;298.77;23;84.60;0.15;32.57;830.71;64;234.86;0.43;32.51;220.18;17;61.97;0.15;32.37;909.30;70;257.49;0.48;32.57;974.25;75;275.88;0.54;32.57;804.08;62;226.93;0.42;32.46;464.39;36;129.60;0.20;32.09;0.00;0;0.00;0.00;0.00;933.98;72;263.72;0.59;32.47;1582.18;122;446.51;0.91;32.45;103.27;8;28.86;0.07;32.14;740.43;57;209.67;0.43;32.57;1376.94;106;389.92;0.97;32.57;492.97;38;139.22;0.31;32.48;714.45;55;202.32;0.46;32.57;869.68;67;245.89;0.47;32.51;259.15;20;73.00;0.15;32.40;843.05;65;237.97;0.55;32.46;116.91;9;33.11;0.06;32.57
17514;MENTOS MINT;14;24277.66;1 994;6941.97;0.27;32.88;318.71;29;89.65;0.18;32.35;307.72;28;86.56;0.15;32.35;417.62;38;117.47;0.25;32.35;439.60;40;123.65;0.31;32.35;494.55;45;139.11;0.28;32.35;975.91;89;273.21;0.58;32.20;593.46;54;166.93;0.35;32.35;670.39;61;188.57;0.38;32.35;416.52;38;116.51;0.28;32.17;548.40;50;153.61;0.27;32.21;351.68;32;98.92;0.21;32.35;472.57;43;132.93;0.28;32.35;351.68;32;88.58;0.15;28.97;261.78;22;78.29;0.13;34.39;263.78;22;80.03;0.15;34.89;503.58;42;152.78;0.31;34.89;371.69;31;112.77;0.22;34.89;539.55;45;163.69;0.33;34.89;490.99;41;148.62;0.26;34.81;731.39;61;221.90;0.38;34.89;623.48;52;189.16;0.34;34.89;719.40;60;218.26;0.33;34.89;287.16;24;86.78;0.16;34.75;191.84;16;58.20;0.10;34.89;263.78;22;80.03;0.10;34.89;285.13;22;80.36;0.14;32.41;571.56;44;161.85;0.32;32.57;778.75;60;220.14;0.42;32.51;1074.27;83;301.92;0.61;32.32;597.54;46;169.21;0.29;32.57;765.11;59;215.90;0.38;32.45;438.41;34;122.24;0.22;32.07;1114.54;86;314.09;0.74;32.41;479.33;37;134.97;0.25;32.38;726.14;56;204.86;0.40;32.44;453.35;35;127.62;0.24;32.37;441.66;34;125.07;0.20;32.57;51.96;4;14.71;0.02;32.57;701.46;54;198.64;0.45;32.57;776.80;60;218.45;0.45;32.34;90.93;7;25.75;0.06;32.57;467.64;36;132.42;0.27;32.57;804.08;62;226.93;0.57;32.46;259.80;20;73.57;0.16;32.57;753.42;58;213.35;0.49;32.57;25.98;2;7.36;0.01;32.57;64.95;5;18.39;0.04;32.57;622.87;48;176.00;0.41;32.49;324.75;25;91.96;0.17;32.57
17515;MENTOS CHEWY RAINBOW;14;32845.33;2 717;9416.84;0.37;32.97;593.46;54;166.93;0.34;32.35;945.14;86;265.85;0.45;32.35;1022.07;93;287.49;0.60;32.35;461.58;42;129.83;0.33;32.35;604.45;55;170.02;0.35;32.35;153.86;14;43.28;0.09;32.35;1099.00;100;309.13;0.65;32.35;802.27;73;225.66;0.45;32.35;307.72;28;86.56;0.20;32.35;1009.98;92;283.44;0.50;32.27;703.36;64;197.84;0.41;32.35;790.18;72;221.62;0.46;32.25;899.53;82;227.81;0.38;29.12;727.39;61;218.42;0.35;34.53;621.68;52;187.59;0.35;34.70;839.30;70;254.64;0.51;34.89;911.24;76;276.46;0.53;34.89;743.38;62;225.53;0.45;34.89;718.20;60;217.22;0.39;34.78;969.39;81;293.08;0.50;34.77;467.01;39;141.35;0.25;34.81;970.59;81;294.13;0.44;34.85;143.88;12;43.65;0.08;34.89;671.44;56;203.71;0.37;34.89;754.77;63;228.65;0.30;34.84;804.73;62;227.50;0.39;32.51;870.33;67;246.46;0.48;32.57;1207.42;93;341.53;0.66;32.53;622.87;48;176.00;0.36;32.49;727.44;56;205.99;0.35;32.57;311.76;24;88.28;0.16;32.57;402.04;31;113.47;0.21;32.46;610.53;47;172.89;0.40;32.57;441.66;34;125.07;0.23;32.57;545.58;42;154.50;0.30;32.57;662.49;51;187.60;0.35;32.57;428.67;33;121.39;0.19;32.57;12.99;1;3.68;0.01;32.57;1206.77;93;340.97;0.77;32.49;1102.20;85;310.97;0.64;32.45;233.82;18;66.21;0.16;32.57;868.38;67;244.76;0.50;32.41;1336.67;103;377.75;0.94;32.50;415.03;32;117.15;0.26;32.46;700.81;54;198.07;0.45;32.50;415.03;32;117.15;0.22;32.46;129.90;10;36.78;0.08;32.57;636.51;49;180.24;0.42;32.57;220.83;17;62.53;0.12;32.57
17564;MENTOS ROLLS GRAPE MIX;14;22489.22;1 853;6448.24;0.25;32.97;582.47;53;163.84;0.33;32.35;318.71;29;89.65;0.15;32.35;593.46;54;166.93;0.35;32.35;472.57;43;132.93;0.33;32.35;527.52;48;148.38;0.30;32.35;526.42;48;147.43;0.31;32.21;483.56;44;136.02;0.29;32.35;450.59;41;126.74;0.25;32.35;681.38;62;191.66;0.45;32.35;296.73;27;83.47;0.15;32.35;461.03;42;129.36;0.27;32.27;373.66;34;105.10;0.22;32.35;340.69;31;86.13;0.14;29.07;597.50;50;180.14;0.29;34.67;659.45;55;200.07;0.38;34.89;467.61;39;141.87;0.28;34.89;479.60;40;145.51;0.28;34.89;455.62;38;138.23;0.27;34.89;311.14;26;94.06;0.17;34.76;407.66;34;123.68;0.21;34.89;694.82;58;210.46;0.38;34.83;395.67;33;120.04;0.18;34.89;47.96;4;14.55;0.03;34.89;191.84;16;58.20;0.10;34.89;695.42;58;210.98;0.28;34.89;632.86;49;179.56;0.30;32.63;805.38;62;228.06;0.45;32.57;389.05;30;109.79;0.21;32.45;792.39;61;224.39;0.45;32.57;610.53;47;172.89;0.29;32.57;428.02;33;120.82;0.21;32.46;258.50;20;72.44;0.13;32.23;246.81;19;69.89;0.16;32.57;649.50;50;183.92;0.34;32.57;374.76;29;104.98;0.21;32.21;415.68;32;117.71;0.22;32.57;90.93;7;25.75;0.04;32.57;12.99;1;3.68;0.01;32.57;0.00;0;0.00;0.00;0.00;376.71;29;106.68;0.22;32.57;815.12;63;228.92;0.54;32.30;635.86;49;179.68;0.37;32.50;636.51;49;180.24;0.45;32.57;622.87;48;176.00;0.39;32.49;558.57;43;158.17;0.36;32.57;479.98;37;135.54;0.26;32.47;272.79;21;77.25;0.16;32.57;519.60;40;147.14;0.34;32.57;350.73;27;99.32;0.19;32.57
